13 0 -1.00000000000000000000E+00
14 1 -1.00000000000000000000E+00
15 2 -1.00000000000000000000E+00
16 3 -1.00000000000000000000E+00
17 4 -1.00000000000000000000E+00
18 5 -1.00000000000000000000E+00
19 6 -1.00000000000000000000E+00
20 7 -1.00000000000000000000E+00
21 8 -1.00000000000000000000E+00
22 9 -1.00000000000000000000E+00
23 10 -1.00000000000000000000E+00
24 11 -1.00000000000000000000E+00
25 12 -1.00000000000000000000E+00
0 13 -1.00000000000000000000E+00
13 13 1.16893878139178930553E+01
14 13 7.16474209921209137519E-01
15 13 1.26786900685955394863E+00
16 13 5.94022708618771266842E-01
17 13 8.77770655172349534290E-01
18 13 1.03581161366793894629E+00
19 13 1.14588122863601782342E+00
20 13 1.47797042117252575011E+00
21 13 9.63867139270148998165E-01
22 13 3.77015223288811873736E-01
23 13 1.50481085656633917225E+00
24 13 1.31735745848949892256E+00
25 13 1.13137817819684993736E+00
26 13 1.29862424123796360576E+00
27 13 5.87562957395927454307E-01
28 13 9.53710282899297934200E-01
29 13 4.45928092725122904305E-01
32 13 1.17989553148540626815E+00
33 13 7.94182211007964711236E-01
34 13 1.39492781866750337194E+00
35 13 5.28047946953860147801E-01
36 13 6.66323122408797097194E-01
37 13 1.43953489316181126867E+00
38 13 1.01981534916309479755E+00
39 13 1.45716171022296592241E+00
40 13 1.81566636637375111718E+00
41 13 5.99341994715129722238E-01
42 13 3.14626190961099783117E-01
43 13 5.22915610284611531711E-01
44 13 1.44487157294602175384E+00
1 14 -1.00000000000000000000E+00
13 14 7.16474209921209137519E-01
14 14 1.06527488513706156681E+01
15 14 4.06731027965057889695E-01
16 14 1.45555595024871586851E+00
17 14 1.24904831223977819121E+00
18 14 7.99852688884937768066E-02
19 14 1.29987820449584967619E+00
20 14 4.51402455531690671720E-01
21 14 1.63041413110752619886E+00
22 14 1.25986450845936737153E+00
23 14 9.34375838587733320573E-01
24 14 6.70496393187100969691E-01
25 14 1.21028263119854440077E+00
26 14 1.09510128205352064157E+00
27 14 9.72034555522758192403E-01
28 14 6.62886977743182836953E-01
29 14 1.22399828902067553393E+00
32 14 1.12596481042890683710E+00
33 14 1.73373760353790928868E-01
34 14 1.52460183016522665689E+00
35 14 1.52935571777961021311E+00
36 14 1.01581109458296059422E+00
37 14 6.82408005135657469431E-01
38 14 2.30214696112846617382E-01
39 14 9.46216656385179821775E-01
40 14 1.82604461097203074615E-01
41 14 6.49910367124395760285E-01
42 14 1.09848615328427601234E+00
43 14 5.06308385815001149588E-01
44 14 1.26072733509348999803E+00
2 15 -1.00000000000000000000E+00
13 15 1.26786900685955394863E+00
14 15 4.06731027965057889695E-01
15 15 1.03703193752451952037E+01
