0 0 1.000000
1 1 1.000000
2 2 1.000000
0 3 0.946708
1 3 -0.668574
2 3 -1.198012
3 3 -0.108380
4 3 0.698284
5 3 0.124348
6 3 0.210819
7 3 -0.910195
8 3 4.708068
9 3 -1.060108
0 4 1.687524
1 4 -0.252579
2 4 -2.105954
3 4 -0.438976
4 4 -0.291411
5 4 -0.334896
6 4 0.286203
7 4 -0.479996
8 4 -3.842196
9 4 -5.912548
0 5 -0.118718
1 5 0.849187
2 5 -1.474612
3 5 -0.155261
4 5 0.178281
5 5 -0.347705
6 5 -0.679915
7 5 1.894886
8 5 4.164442
9 5 -4.261318
0 6 1.203569
1 6 0.707006
2 6 -0.917959
3 6 0.133394
4 6 -0.234711
5 6 0.503910
6 6 -0.239379
7 6 -4.318894
8 6 0.368653
9 6 1.406449
0 7 -0.207972
1 7 0.397478
2 7 0.318616
7 7 0.730745
8 7 0.664109
9 7 0.158020
0 8 -0.204541
1 8 -0.366983
2 8 0.437766
7 8 0.346929
8 8 -0.560636
9 8 0.751861
0 9 0.492979
1 9 -0.162906
2 9 0.105468
7 9 0.587914
8 9 -0.494595
9 9 -0.640080
0 10 -0.029717
1 10 0.010509
2 10 -0.009339
3 10 -0.052364
4 10 -0.097934
5 10 -0.115766
6 10 -0.096115
7 10 0.761910
8 10 -0.889660
9 10 -0.891241
10 10 0.423370
11 10 0.905957
0 11 0.011814
1 11 0.034537
2 11 0.025877
3 11 0.027875
4 11 -0.007113
5 11 0.048209
6 11 0.010848
7 11 -0.367067
8 11 0.048803
9 11 0.381449
10 11 -0.905957
11 11 0.423370
0 12 0.008400
1 12 0.071780
2 12 0.071641
3 12 0.000502
4 12 -0.025096
5 12 0.054107
6 12 0.183627
7 12 -0.503834
8 12 -0.243629
9 12 0.522910
10 12 -11.745043
11 12 10.399595
12 12 1.000000
