0 0 1.05600325589224031120E+01
1 0 1.79215732967968977007E+00
2 0 1.03467259492141083754E+00
3 0 1.22096221244078018131E+00
4 0 8.00255931553096377939E-01
5 0 1.21317738508045946944E+00
6 0 5.33554144769126659220E-01
7 0 7.62727043421984052252E-01
8 0 1.03975775625462318885E+00
9 0 4.08369390869975923408E-01
10 0 1.05871634089223132236E+00
11 0 1.12462759156311298270E+00
12 0 1.09231131323238828124E+00
13 0 1.70801811844432060994E+00
14 0 7.58839501207775435354E-01
15 0 1.87915005775169063895E+00
16 0 1.22753717979218168743E+00
17 0 5.56265630970365076990E-01
18 0 1.66515537961560022850E+00
19 0 7.67217117487798638820E-01
20 0 1.23934921860535141036E+00
21 0 2.63665934114870492699E-01
22 0 1.05536359122222922480E+00
23 0 4.82842725502411140859E-01
24 0 1.45324923448179532670E+00
25 0 1.06017269937498914700E+00
26 0 1.07358874690651773243E+00
27 0 1.63493659312711336895E+00
28 0 1.52934956282069256517E+00
29 0 8.85370328788173233114E-01
0 1 1.79215732967968977007E+00
1 1 1.12630913367637894851E+01
2 1 1.28680345778761173747E+00
3 1 1.69229174560671813410E+00
4 1 1.02538509867852312141E+00
5 1 9.36362447516113749479E-01
6 1 1.88443676486678368676E+00
7 1 1.89857805934340984066E-01
8 1 1.24894398538614614935E+00
9 1 1.15291505911711000820E+00
10 1 8.14208362535424612361E-01
11 1 7.06013038295644212994E-02
12 1 9.47131146980208615815E-01
13 1 1.57024136560396065931E+00
14 1 9.39011544010821097572E-01
15 1 1.46155595463509713205E+00
16 1 1.15774221595465331980E+00
17 1 1.57557599593068076160E+00
18 1 1.01602323336339184223E+00
19 1 1.23409365295276485242E+00
20 1 1.26144077586774261412E+00
21 1 1.54282978176394247605E-01
22 1 4.93310890770995102983E-01
23 1 6.90500637114577875408E-01
24 1 7.74082385699917496780E-01
25 1 1.11885075840132808267E+00
26 1 2.81381732090828062809E-01
27 1 1.07014889208967600709E+00
28 1 1.39120929973397577939E+00
29 1 1.33946182329528440391E+00
0 2 1.03467259492141083754E+00
1 2 1.28680345778761173747E+00
2 2 1.02548503254072045365E+01
3 2 1.22821806163557800673E+00
4 2 1.36308827279872657456E+00
5 2 1.32134730714938042340E+00
6 2 1.04574389774772602557E+00
7 2 1.14225050919193016341E+00
8 2 7.94199249570688103894E-01
9 2 1.14467458217631046224E+00
10 2 6.31406051623379371840E-01
11 2 8.00511924345792769131E-01
12 2 4.59877687880272612020E-01
13 2 1.31077308364863176493E+00
14 2 1.87221009334365762200E+00
15 2 8.54910090417438151000E-01
16 2 1.51988616989974811844E+00
17 2 8.42637274598174834672E-01
18 2 6.45551894642830914606E-01
19 2 1.40307547413903455080E+00
20 2 1.01681753473760538853E+00
21 2 1.01660129931683496096E+00
22 2 1.34452855864048892442E+00
23 2 9.23369011268728057118E-01
24 2 1.02613678055713730686E+00
25 2 8.53205687788110789249E-01
26 2 1.17472859970058385315E+00
27 2 4.68873584940433518753E-01
28 2 1.08175184285166858800E+00
29 2 1.20305187208393205012E+00
0 3 1.22096221244078018131E+00
1 3 1.69229174560671813410E+00
2 3 1.22821806163557800673E+00
3 3 1.00174621421168321689E+01
4 3 1.27320715003990114766E+00
5 3 5.12002178054274836860E-01
6 3 5.83552366158745394742E-01
7 3 5.62291564679580968544E-01
8 3 1.09173629430543162044E+00
9 3 1.56264055372529475640E+00
10 3 5.75883002347746808525E-01
11 3 8.12297020567624428189E-01
12 3 1.01003756751937223690E+00
13 3 2.61956565693091558700E-01
14 3 1.41240814136063530526E+00
15 3 1.70685574772363901630E+00
16 3 6.94945364060862713629E-01
17 3 5.80876460048885046028E-01
18 3 1.05946889830138757382E+00
19 3 7.07399532989139157024E-01
20 3 5.59370719768506607927E-01
21 3 1.40512270855115817270E+00
22 3 1.03206835873295110773E+00
23 3 1.65589633870026031737E+00
24 3 1.37269348806117497119E+00
25 3 4.66446409500864245246E-01
26 3 1.37523908242426529114E+00
27 3 8.79999446279058572529E-01
28 3 8.36520176756049060884E-01
29 3 5.33642066489670385820E-01
0 4 8.00255931553096377939E-01
1 4 1.02538509867852312141E+00
2 4 1.36308827279872657456E+00
3 4 1.27320715003990114766E+00
4 4 1.13645427778848517875E+01
5 4 1.23361720388094786571E+00
6 4 1.33116676865252037132E+00
7 4 5.14504321471180081637E-01
8 4 1.10060223825738923153E+00
9 4 7.13519398172208774156E-01
10 4 1.07744503539769609368E+00
11 4 7.10819708506936653869E-01
12 4 4.88818019673922021795E-01
13 4 5.67120071029342920355E-01
14 4 8.07537405862517987387E-01
15 4 1.31595886618591340067E+00
16 4 5.85552261977462462639E-01
17 4 1.28611389736915571191E+00
18 4 1.02402884186264619970E+00
19 4 8.80932563401471968589E-01
20 4 1.41528997370673170764E+00
21 4 2.82078017259958402363E-01
22 4 1.24230643475474078485E+00
23 4 1.52133178197151019972E+00
24 4 8.58356304146110193898E-01
25 4 7.88704817831635041081E-01
26 4 4.38346063942683827896E-01
27 4 8.40299403243025433419E-01
28 4 7.67473403751079641388E-01
29 4 1.01215430590846366954E+00
0 5 1.21317738508045946944E+00
1 5 9.36362447516113749479E-01
2 5 1.32134730714938042340E+00
3 5 5.12002178054274836860E-01
4 5 1.23361720388094786571E+00
5 5 1.12663843486050261333E+01
6 5 5.76741960209990245367E-01
7 5 6.86414627537406563107E-01
8 5 6.26055039927315815085E-01
9 5 1.61670342923540300006E+00
10 5 2.16467087356416620914E-01
11 5 7.51197477779031674849E-01
12 5 9.07669277810905006376E-01
13 5 9.40770169930553179505E-01
14 5 9.47364225525391123739E-02
15 5 9.95490489477436124588E-01
16 5 1.00754489229832522312E+00
17 5 1.19489065488378676250E+00
18 5 9.86497069420712580090E-01
19 5 1.84252990652113557424E+00
20 5 1.37311286021947731584E+00
21 5 1.48263992127670851673E+00
22 5 1.45627321829260569785E+00
23 5 1.06526111024221714629E+00
24 5 5.37858213110409488777E-01
25 5 1.37063143521287456039E+00
26 5 1.30213671326878466239E+00
27 5 9.14615179646957709991E-01
28 5 8.34295196465407618014E-01
29 5 4.02806461183776609580E-01
0 6 5.33554144769126659220E-01
1 6 1.88443676486678368676E+00
2 6 1.04574389774772602557E+00
3 6 5.83552366158745394742E-01
4 6 1.33116676865252037132E+00
5 6 5.76741960209990245367E-01
6 6 1.16650494663319399535E+01
7 6 8.12884812215754037901E-01
8 6 1.82317665339213563769E-01
9 6 1.19665505605900168717E+00
10 6 2.13719515742812782300E-01
11 6 1.03485879722200468933E+00
12 6 1.19423012925733496026E+00
13 6 1.72028766334417504424E+00
14 6 8.53750674292102273988E-01
15 6 9.07290608796198050356E-01
16 6 1.21795230769641005253E+00
17 6 1.58079244272373586888E+00
18 6 1.83690561508656591272E+00
19 6 2.03445503807974548138E-01
20 6 9.97011722094599761590E-01
21 6 3.59661274698190536192E-01
22 6 2.01959701175065675649E-01
23 6 6.93991593010563567745E-01
24 6 8.16550191426739457867E-01
25 6 9.80128086811506094023E-01
26 6 1.01229425217498336664E+00
27 6 1.03038107878838447462E+00
28 6 9.85278465801567415738E-01
29 6 1.10364819450513684806E+00
0 7 7.62727043421984052252E-01
1 7 1.89857805934340984066E-01
2 7 1.14225050919193016341E+00
3 7 5.62291564679580968544E-01
4 7 5.14504321471180081637E-01
5 7 6.86414627537406563107E-01
6 7 8.12884812215754037901E-01
7 7 1.01106103880199551526E+01
8 7 6.42240812987029174863E-01
9 7 1.20415788832548198428E+00
10 7 2.21358034075529896967E-01
11 7 1.91231641055531476070E+00
12 7 1.15693273812672936529E+00
13 7 1.58134123806519255595E+00
14 7 1.09288463397670509991E+00
15 7 1.26106264959767022660E+00
16 7 1.32133852173021848486E+00
17 7 1.48080409501486265356E+00
18 7 2.68168015443728369185E-01
19 7 1.12570294445471286160E+00
20 7 1.35552898949510858273E+00
21 7 4.86536982582056909408E-01
