0 0 0.188928
1 0 -0.029532
2 0 0.088435
3 0 -1.119248
4 0 0.191772
5 0 10.444206
6 0 0.574000
7 0 8.499056
8 0 -5.255275
9 0 -41.042044
10 0 -97.924097
11 0 -162.533204
12 0 -10.230869
0 1 -0.002329
1 1 -0.133720
2 1 0.087128
3 1 0.263357
4 1 -0.354896
5 1 -3.151964
6 1 0.075356
7 1 -2.332852
8 1 1.640591
9 1 13.089931
10 1 161.183371
11 1 -17.897333
12 1 4.893444
0 2 0.045390
1 2 0.007949
2 2 0.053298
3 2 0.174302
4 2 -0.023812
5 2 -1.306644
6 2 -0.147198
7 2 -0.869445
8 2 0.342546
9 2 5.633540
10 2 -17.416723
11 2 35.151269
12 2 -1.300780
0 3 0.263065
1 3 -0.079288
2 3 0.197146
3 3 -0.738348
4 3 0.678699
5 3 5.910521
6 3 0.392307
7 3 5.125840
8 3 -2.415801
9 3 -21.623561
10 3 -93.896950
11 3 -70.439217
12 3 9.415088
